"ExperimentName","Subject","Direction","JOL","RT","recall_cue","Recall_Response","sorted_JOL_CUE","sorted_JOL_TARGET","percent_match","scored"
"READ_JOL C",39,"U",20,7088,"Morning","evening","Morning","temperature",0,0
"READ_JOL C",39,"U",40,3693,"Children","baby","Children","mirror",0,0
"READ_JOL C",39,"U",20,7046,"Scar","main","Scar","main",100,1
"RL_JOL C",11,"F",60,10942,"Bad","","Bad","delinquent",NA,0
"RL_JOL C",11,"F",60,8617,"Stomach","digestion","Stomach","digestion",100,1
"RL_JOL C",11,"F",100,2490,"Money","account","Money","wage",0,0
"RL_JOL C",11,"F",80,3666,"Hammer","chisel","Hammer","chisel",100,1
"RL_JOL C",11,"F",50,3254,"News","","News","editor",NA,0
"RL_JOL C",11,"F",30,3869,"Sting","hornet","Sting","hornet",100,1
"RL_JOL C",11,"F",65,5813,"Cold","bitter","Cold","bitter",100,1
"RL_JOL C",11,"F",60,3196,"Plant","","Plant","root",NA,0
"RL_JOL C",11,"F",30,2499,"Bird","swan","Bird","swan",100,1
"RL_JOL C",11,"F",95,4218,"Dog","","Dog","paw",NA,0
"RL_JOL C",11,"F",40,5371,"Out","way","Out","way",100,1
"RL_JOL C",11,"F",60,6569,"Clean","hygiene","Clean","hygiene",100,1
"RL_JOL C",11,"F",50,6442,"Water","bridge","Water","bridge",100,1
"RL_JOL C",11,"F",90,6100,"Rock","geology","Rock","geology",100,1
"RL_JOL C",11,"F",50,3450,"War","revolution","War","revolution",100,1
"RL_JOL C",11,"F",60,4264,"Talk","","Talk","discussion",NA,0
"RL_JOL C",11,"F",60,3553,"Cow","herd","Cow","herd",100,1
"RL_JOL C",11,"F",90,5846,"Card","","Card","credit",NA,0
"RL_JOL C",11,"F",80,3744,"Flower","","Flower","orchid",NA,0
"RL_JOL C",11,"F",50,6548,"Fish","shrimp","Fish","tuna",0,0
"RL_JOL C",11,"B",20,7422,"Enough","","Enough","full",NA,0
"RL_JOL C",11,"B",80,5217,"Sip","","Sip","drink",NA,0
"RL_JOL C",11,"B",100,4159,"Cave","dark","Cave","dark",100,1
"RL_JOL C",11,"B",80,3859,"Seize","take","Seize","take",100,1
"RL_JOL C",11,"B",100,3923,"Growth","height","Growth","height",100,1
"RL_JOL C",11,"B",60,4225,"Word","","Word","sentence",NA,0
"RL_JOL C",11,"B",70,4465,"Wasp","","Wasp","bug",NA,0
"RL_JOL C",11,"B",100,2640,"Division","math","Division","math",100,1
"RL_JOL C",11,"B",100,2429,"Attorney","law","Attorney","law",100,1
"RL_JOL C",11,"B",80,3820,"Fantastic","great","Fantastic","great",100,1
"RL_JOL C",11,"B",20,6181,"Latch","key","Latch","key",100,1
"RL_JOL C",11,"B",70,9017,"Chili","hot","Chili","hot",100,1
"RL_JOL C",11,"B",30,4228,"Racket","sound","Racket","ball",0,0
"RL_JOL C",11,"B",30,3197,"Chore","work","Chore","work",100,1
"RL_JOL C",11,"B",100,3307,"Famine","hunger","Famine","hunger",100,1
"RL_JOL C",11,"B",80,4309,"Drowsy","sleep","Drowsy","sleep",100,1
"RL_JOL C",11,"B",100,4780,"Stench","smell","Stench","smell",100,1
"RL_JOL C",11,"B",95,11249,"Attire","model","Attire","clothes",0,0
"RL_JOL C",11,"B",100,3883,"Pilot","plane","Pilot","plane",100,1
"RL_JOL C",11,"B",80,8933,"Blaze","fire","Blaze","fire",100,1
"RL_JOL C",11,"S",100,2685,"Assignment","due","Assignment","due",100,1
"RL_JOL C",11,"S",95,2348,"Amount","money","Amount","number",0,0
"RL_JOL C",11,"S",95,6086,"Site","place","Site","location",0,0
"RL_JOL C",11,"S",100,1581,"Waste","dump","Waste","dump",100,1
"RL_JOL C",11,"S",90,4009,"Jury","trial","Jury","trial",100,1
"RL_JOL C",11,"S",50,4295,"Design","fashion","Design","architecture",0,0
"RL_JOL C",11,"S",100,4839,"Bar","","Bar","grill",NA,0
"RL_JOL C",11,"S",95,4186,"Liver","kidney","Liver","kidney",100,1
"RL_JOL C",11,"S",90,6291,"End","beginning","End","begin",0,0
"RL_JOL C",11,"S",95,2960,"Wind","blow","Wind","blow",100,1
"RL_JOL C",11,"S",100,2087,"Soda","pop","Soda","pop",100,1
"RL_JOL C",11,"S",95,5978,"Cheese","wine","Cheese","wine",100,1
"RL_JOL C",11,"S",100,2074,"Toilet","","Toilet","bathroom",NA,0
"RL_JOL C",11,"S",100,1665,"Salad","lettuce","Salad","lettuce",100,1
"RL_JOL C",11,"S",100,2004,"Foot","","Foot","shoe",NA,0
"RL_JOL C",11,"S",100,10925,"Future","past","Future","past",100,1
"RL_JOL C",11,"S",95,7452,"Decision","","Decision","choise",NA,0
"RL_JOL C",11,"S",95,3558,"Bee","honey","Bee","honey",100,1
"RL_JOL C",11,"S",100,2293,"Child","","Child","baby",NA,0
"RL_JOL C",11,"S",100,2237,"Round","circle","Round","circle",100,1
"RL_JOL C",11,"U",0,7394,"Clutter","","Clutter","pusher",NA,0
"RL_JOL C",11,"U",0,4443,"Sacking","","Sacking","dietary",NA,0
"RL_JOL C",11,"U",0,2868,"Hungry","famine","Hungry","park",0,0
"RL_JOL C",11,"U",20,3606,"Woman","","Woman","lift",NA,0
"RL_JOL C",11,"U",0,2401,"Belt","","Belt","soon",NA,0
"RL_JOL C",11,"U",10,3862,"Floor","","Floor","discover",NA,0
"RL_JOL C",11,"U",0,2100,"Business","","Business","death",NA,0
"RL_JOL C",11,"U",10,2920,"Sight","","Sight","debate",NA,0
"RL_JOL C",11,"U",0,2424,"Bronze","","Bronze","artery",NA,0
"RL_JOL C",11,"U",40,4868,"Hand","","Hand","fix",NA,0
"RL_JOL C",11,"U",25,8613,"Position","","Position","machine",NA,0
"RL_JOL C",11,"U",20,2542,"Car","happy","Car","happy",100,1
"RL_JOL C",11,"U",20,11856,"Tuck","","Tuck","allow",NA,0
"RL_JOL C",11,"U",10,5165,"Lion","art","Lion","art",100,1
"RL_JOL C",11,"U",60,4191,"Accident","","Accident","strong",NA,0
"RL_JOL C",11,"U",0,2450,"Riddle","","Riddle","sugar",NA,0
"RL_JOL C",11,"U",20,7884,"Add","math","Add","valley",0,0
"RL_JOL C",11,"U",20,3249,"Would","","Would","cash",NA,0
"RL_JOL C",11,"U",0,1602,"Sick","","Sick","hide",NA,0
"RL_JOL C",11,"U",0,2069,"Vase","king","Vase","king",100,1
"RL_JOL C",23,"F",60,12171,"Bad","delinquint","Bad","delinquent",0,0
"RL_JOL C",23,"F",60,5573,"Stomach","digestion","Stomach","digestion",100,1
"RL_JOL C",23,"F",50,10547,"Money","wage","Money","wage",100,1
"RL_JOL C",23,"F",45,4911,"Hammer","chisel","Hammer","chisel",100,1
"RL_JOL C",23,"F",35,7271,"News","editor","News","editor",100,1
"RL_JOL C",23,"F",55,5718,"Sting","hornet","Sting","hornet",100,1
"RL_JOL C",23,"F",45,14337,"Cold","bitter","Cold","bitter",100,1
"RL_JOL C",23,"F",60,6217,"Plant","roots","Plant","root",0,0
"RL_JOL C",23,"F",60,7613,"Bird","swan","Bird","swan",100,1
"RL_JOL C",23,"F",55,9105,"Dog","cat","Dog","paw",0,0
"RL_JOL C",23,"F",50,12448,"Out","way","Out","way",100,1
"RL_JOL C",23,"F",60,7210,"Clean","clutter","Clean","hygiene",0,0
"RL_JOL C",23,"F",60,6619,"Water","bridge","Water","bridge",100,1
"RL_JOL C",23,"F",65,6431,"Rock","hard","Rock","geology",0,0
"RL_JOL C",23,"F",55,8217,"War","revolutionary","War","revolution",0,0
"RL_JOL C",23,"F",55,10532,"Talk","discussion","Talk","discussion",100,1
"RL_JOL C",23,"F",60,5810,"Cow","herd","Cow","herd",100,1
"RL_JOL C",23,"F",60,11176,"Card","credit","Card","credit",100,1
"RL_JOL C",23,"F",70,6649,"Flower","orchid","Flower","orchid",100,1
"RL_JOL C",23,"F",65,5767,"Fish","tuna","Fish","tuna",100,1
"RL_JOL C",23,"B",45,9136,"Enough","sleep","Enough","full",0,0
"RL_JOL C",23,"B",50,7371,"Sip","drink","Sip","drink",100,1
"RL_JOL C",23,"B",55,7967,"Cave","dark","Cave","dark",100,1
"RL_JOL C",23,"B",30,7909,"Seize","take","Seize","take",100,1
"RL_JOL C",23,"B",55,9882,"Growth","height","Growth","height",100,1
"RL_JOL C",23,"B",60,5776,"Word","talk","Word","sentence",0,0
"RL_JOL C",23,"B",60,9919,"Wasp","bug","Wasp","bug",100,1
"RL_JOL C",23,"B",50,8960,"Division","math","Division","math",100,1
"RL_JOL C",23,"B",60,8836,"Attorney","law","Attorney","law",100,1
"RL_JOL C",23,"B",60,7368,"Fantastic","great","Fantastic","great",100,1
"RL_JOL C",23,"B",50,10053,"Latch","key","Latch","key",100,1
"RL_JOL C",23,"B",60,9197,"Chili","hot","Chili","hot",100,1
"RL_JOL C",23,"B",60,7282,"Racket","ball","Racket","ball",100,1
"RL_JOL C",23,"B",60,7366,"Chore","work","Chore","work",100,1
"RL_JOL C",23,"B",60,13995,"Famine","hunry","Famine","hunger",0,0
"RL_JOL C",23,"B",50,7038,"Drowsy","sleep","Drowsy","sleep",100,1
"RL_JOL C",23,"B",55,7621,"Stench","smell","Stench","smell",100,1
"RL_JOL C",23,"B",50,16251,"Attire","clothes","Attire","clothes",100,1
"RL_JOL C",23,"B",70,3962,"Pilot","plane","Pilot","plane",100,1
"RL_JOL C",23,"B",45,7744,"Blaze","fire","Blaze","fire",100,1
"RL_JOL C",23,"S",60,8750,"Assignment","due","Assignment","due",100,1
"RL_JOL C",23,"S",55,11091,"Amount","numbers","Amount","number",0,0
"RL_JOL C",23,"S",35,16635,"Site","location","Site","location",100,1
"RL_JOL C",23,"S",60,8544,"Waste","dump","Waste","dump",100,1
"RL_JOL C",23,"S",65,10610,"Jury","law","Jury","trial",0,0
"RL_JOL C",23,"S",60,6615,"Design","architecture","Design","architecture",100,1
"RL_JOL C",23,"S",55,13309,"Bar","grill","Bar","grill",100,1
"RL_JOL C",23,"S",50,7084,"Liver","kidney","Liver","kidney",100,1
"RL_JOL C",23,"S",60,12571,"End","begin","End","begin",100,1
"RL_JOL C",23,"S",70,8263,"Wind","blow","Wind","blow",100,1
"RL_JOL C",23,"S",60,6815,"Soda","pop","Soda","pop",100,1
"RL_JOL C",23,"S",80,9515,"Cheese","wine","Cheese","wine",100,1
"RL_JOL C",23,"S",70,5818,"Toilet","bathroom","Toilet","bathroom",100,1
"RL_JOL C",23,"S",70,8665,"Salad","lettuce","Salad","lettuce",100,1
"RL_JOL C",23,"S",60,6195,"Foot","shoe","Foot","shoe",100,1
"RL_JOL C",23,"S",60,6518,"Future","present","Future","past",0,0
"RL_JOL C",23,"S",40,16748,"Decision","choise","Decision","choise",100,1
"RL_JOL C",23,"S",70,4631,"Bee","honey","Bee","honey",100,1
"RL_JOL C",23,"S",55,9279,"Child","baby","Child","baby",100,1
"RL_JOL C",23,"S",70,7274,"Round","circle","Round","circle",100,1
"RL_JOL C",23,"U",10,23633,"Clutter","bad","Clutter","pusher",0,0
"RL_JOL C",23,"U",35,17117,"Sacking","punch","Sacking","dietary",0,0
"RL_JOL C",23,"U",45,5311,"Hungry","famine","Hungry","park",0,0
"RL_JOL C",23,"U",50,6677,"Woman","strpng","Woman","lift",0,0
"RL_JOL C",23,"U",5,16306,"Belt","effort","Belt","soon",0,0
"RL_JOL C",23,"U",30,11432,"Floor","discover","Floor","discover",100,1
"RL_JOL C",23,"U",20,20200,"Business","death","Business","death",100,1
"RL_JOL C",23,"U",30,14817,"Sight","view","Sight","debate",0,0
"RL_JOL C",23,"U",50,12746,"Bronze","artery","Bronze","artery",100,1
"RL_JOL C",23,"U",50,9096,"Hand","finger","Hand","fix",0,0
"RL_JOL C",23,"U",30,25730,"Position","machine","Position","machine",100,1
"RL_JOL C",23,"U",45,21459,"Car","happy","Car","happy",100,1
"RL_JOL C",23,"U",10,15657,"Tuck","effort","Tuck","allow",0,0
"RL_JOL C",23,"U",50,6388,"Lion","art","Lion","art",100,1
"RL_JOL C",23,"U",40,11688,"Accident","strong","Accident","strong",100,1
"RL_JOL C",23,"U",20,30632,"Riddle","sweet","Riddle","sugar",0,0
"RL_JOL C",23,"U",20,14868,"Add","bring","Add","valley",0,0
"RL_JOL C",23,"U",20,10126,"Would","not","Would","cash",0,0
"RL_JOL C",23,"U",30,21844,"Sick","hide","Sick","hide",100,1
"RL_JOL C",23,"U",40,9288,"Vase","king","Vase","king",100,1
"RL_JOL C",35,"F",79,7633,"Bad","deliquent","Bad","delinquent",0,0
"RL_JOL C",35,"F",80,4796,"Stomach","","Stomach","digestion",NA,0
"RL_JOL C",35,"F",59,11060,"Money","wage","Money","wage",100,1
"RL_JOL C",35,"F",90,3379,"Hammer","chizel","Hammer","chisel",0,0
"RL_JOL C",35,"F",80,11544,"News","editor","News","editor",100,1
"RL_JOL C",35,"F",87,11254,"Sting","hornet","Sting","hornet",100,1
"RL_JOL C",35,"F",70,11983,"Cold","","Cold","bitter",NA,0
"RL_JOL C",35,"F",70,5856,"Plant","roots","Plant","root",0,0
"RL_JOL C",35,"F",70,13291,"Bird","","Bird","swan",NA,0
"RL_JOL C",35,"F",80,5392,"Dog","","Dog","paw",NA,0
"RL_JOL C",35,"F",80,8326,"Out","","Out","way",NA,0
"RL_JOL C",35,"F",70,8098,"Clean","hygiene","Clean","hygiene",100,1
"RL_JOL C",35,"F",80,8946,"Water","drin","Water","bridge",0,0
"RL_JOL C",35,"F",70,10690,"Rock","","Rock","geology",NA,0
"RL_JOL C",35,"F",40,8874,"War","revolution","War","revolution",100,1
"RL_JOL C",35,"F",86,15160,"Talk","discussion","Talk","discussion",100,1
"RL_JOL C",35,"F",90,5525,"Cow","herd","Cow","herd",100,1
"RL_JOL C",35,"F",0,7411,"Card","cash","Card","credit",0,0
"RL_JOL C",35,"F",90,5359,"Flower","orchid","Flower","orchid",100,1
"RL_JOL C",35,"F",90,8960,"Fish","tuna","Fish","tuna",100,1
"RL_JOL C",35,"B",98,6592,"Enough","full","Enough","full",100,1
"RL_JOL C",35,"B",85,12986,"Sip","drink","Sip","drink",100,1
"RL_JOL C",35,"B",90,8180,"Cave","dark","Cave","dark",100,1
"RL_JOL C",35,"B",90,11492,"Seize","take","Seize","take",100,1
"RL_JOL C",35,"B",70,6838,"Growth","height","Growth","height",100,1
"RL_JOL C",35,"B",70,11373,"Word","sentence","Word","sentence",100,1
"RL_JOL C",35,"B",80,13709,"Wasp","bug","Wasp","bug",100,1
"RL_JOL C",35,"B",76,16416,"Division","math","Division","math",100,1
"RL_JOL C",35,"B",70,5691,"Attorney","law","Attorney","law",100,1
"RL_JOL C",35,"B",70,8008,"Fantastic","great","Fantastic","great",100,1
"RL_JOL C",35,"B",69,8813,"Latch","key","Latch","key",100,1
"RL_JOL C",35,"B",80,6051,"Chili","hot","Chili","hot",100,1
"RL_JOL C",35,"B",78,5402,"Racket","ball","Racket","ball",100,1
"RL_JOL C",35,"B",80,13131,"Chore","work","Chore","work",100,1
"RL_JOL C",35,"B",69,9432,"Famine","hunger","Famine","hunger",100,1
"RL_JOL C",35,"B",80,14365,"Drowsy","sleep","Drowsy","sleep",100,1
"RL_JOL C",35,"B",90,5048,"Stench","smell","Stench","smell",100,1
"RL_JOL C",35,"B",69,8087,"Attire","clothes","Attire","clothes",100,1
"RL_JOL C",35,"B",100,10615,"Pilot","plane","Pilot","plane",100,1
"RL_JOL C",35,"B",80,8915,"Blaze","fire","Blaze","fire",100,1
"RL_JOL C",35,"S",100,5605,"Assignment","due","Assignment","due",100,1
"RL_JOL C",35,"S",90,11185,"Amount","wage","Amount","number",0,0
"RL_JOL C",35,"S",90,10474,"Site","position","Site","location",0,0
"RL_JOL C",35,"S",100,10697,"Waste","dump","Waste","dump",100,1
"RL_JOL C",35,"S",100,5981,"Jury","trail","Jury","trial",0,0
"RL_JOL C",35,"S",80,15592,"Design","architecture","Design","architecture",100,1
"RL_JOL C",35,"S",100,8985,"Bar","grill","Bar","grill",100,1
"RL_JOL C",35,"S",100,7182,"Liver","kidney","Liver","kidney",100,1
"RL_JOL C",35,"S",100,5023,"End","begin","End","begin",100,1
"RL_JOL C",35,"S",NA,178,"Wind","","Wind","blow",NA,0
"RL_JOL C",35,"S",100,4742,"Soda","pop","Soda","pop",100,1
"RL_JOL C",35,"S",100,6000,"Cheese","wine","Cheese","wine",100,1
"RL_JOL C",35,"S",100,4423,"Toilet","bathroom","Toilet","bathroom",100,1
"RL_JOL C",35,"S",100,5970,"Salad","","Salad","lettuce",NA,0
"RL_JOL C",35,"S",100,5550,"Foot","shoe","Foot","shoe",100,1
"RL_JOL C",35,"S",100,5324,"Future","past","Future","past",100,1
"RL_JOL C",35,"S",100,5835,"Decision","choice","Decision","choise",0,0
"RL_JOL C",35,"S",100,4749,"Bee","honey","Bee","honey",100,1
"RL_JOL C",35,"S",100,7261,"Child","","Child","baby",NA,0
"RL_JOL C",35,"S",100,5027,"Round","circle","Round","circle",100,1
"RL_JOL C",35,"U",60,17333,"Clutter","pusher","Clutter","pusher",100,1
"RL_JOL C",35,"U",80,9864,"Sacking","dietary","Sacking","dietary",100,1
"RL_JOL C",35,"U",100,6617,"Hungry","","Hungry","park",NA,0
"RL_JOL C",35,"U",50,17310,"Woman","lift","Woman","lift",100,1
"RL_JOL C",35,"U",0,15585,"Belt","first","Belt","soon",0,0
"RL_JOL C",35,"U",89,16252,"Floor","clutter","Floor","discover",0,0
"RL_JOL C",35,"U",70,13729,"Business","death","Business","death",100,1
"RL_JOL C",35,"U",29,21742,"Sight","debate","Sight","debate",100,1
"RL_JOL C",35,"U",20,12344,"Bronze","artery","Bronze","artery",100,1
"RL_JOL C",35,"U",100,7331,"Hand","","Hand","fix",NA,0
"RL_JOL C",35,"U",78,24399,"Position","machine","Position","machine",100,1
"RL_JOL C",35,"U",80,14569,"Car","happy","Car","happy",100,1
"RL_JOL C",35,"U",20,15177,"Tuck","allow","Tuck","allow",100,1
"RL_JOL C",35,"U",90,21402,"Lion","art","Lion","art",100,1
"RL_JOL C",35,"U",20,8715,"Accident","","Accident","strong",NA,0
"RL_JOL C",35,"U",70,10682,"Riddle","happy","Riddle","sugar",0,0
"RL_JOL C",35,"U",60,18083,"Add","","Add","valley",NA,0
"RL_JOL C",35,"U",60,23250,"Would","money","Would","cash",0,0
"RL_JOL C",35,"U",80,16574,"Sick","hide","Sick","hide",100,1
"RL_JOL C",35,"U",90,11946,"Vase","king","Vase","king",100,1
"RL_JOL C",11,"B",30,3130,"Long","","Long","extension",NA,0
"RL_JOL C",11,"B",60,7167,"Game","clue","Game","clue",100,1
"RL_JOL C",11,"B",60,7420,"Plant","","Plant","root",NA,0
"RL_JOL C",11,"B",60,6311,"Tie","shoelace","Tie","shoelace",100,1
"RL_JOL C",11,"B",100,2666,"Mystery","dectective","Mystery","detective",0,0
"RL_JOL C",11,"B",80,4913,"End","","End","begin",NA,0
"RL_JOL C",11,"B",90,2436,"Dog","","Dog","paw",NA,0
"RL_JOL C",11,"B",100,1920,"Trash","waste","Trash","litter",0,0
"RL_JOL C",11,"B",40,2937,"Red","","Red","cherry",NA,0
"RL_JOL C",11,"B",85,3610,"Head","","Head","scalp",NA,0
"RL_JOL C",11,"B",40,4430,"Car","happy","Car","happy",100,1
"RL_JOL C",11,"B",95,4794,"Cut","scissors","Cut","chop",0,0
"RL_JOL C",11,"B",75,4028,"Donkey","mule","Donkey","mule",100,1
"RL_JOL C",11,"B",80,3440,"Paper","write","Paper","document",0,0
"RL_JOL C",11,"B",65,6932,"Smell","scent","Smell","incense",0,0
"RL_JOL C",11,"B",60,2320,"Eat","","Eat","dine",NA,0
"RL_JOL C",11,"B",60,2870,"Scissors","shears","Scissors","shears",100,1
"RL_JOL C",11,"B",20,2705,"Fight","fued","Fight","feud",0,0
"RL_JOL C",11,"B",30,4505,"Cold","chill","Cold","bitter",0,0
"RL_JOL C",11,"B",80,2256,"Love","affection","Love","affection",100,1
"RL_JOL C",11,"F",60,2799,"Flip","turn","Flip","turn",100,1
"RL_JOL C",11,"F",30,2451,"Windshield","car","Windshield","car",100,1
"RL_JOL C",11,"F",100,2635,"Villain","bad","Villain","bad",100,1
"RL_JOL C",11,"F",80,2259,"Penguin","bird","Penguin","bird",100,1
"RL_JOL C",11,"F",0,2825,"Actress","star","Actress","star",100,1
"RL_JOL C",11,"F",90,3094,"Thimble","thread","Thimble","thread",100,1
"RL_JOL C",11,"F",40,4755,"Revenge","even","Revenge","even",100,1
"RL_JOL C",11,"F",80,3139,"Balloon","pop","Balloon","pop",100,1
"RL_JOL C",11,"F",70,3512,"Strawberry","fruit","Strawberry","fruit",100,1
"RL_JOL C",11,"F",60,10753,"Favorite","","Favorite","best",NA,0
"RL_JOL C",11,"F",80,4289,"Panther","cat","Panther","cat",100,1
"RL_JOL C",11,"F",60,2498,"Breakable","glass","Breakable","glass",100,1
"RL_JOL C",11,"F",50,2983,"Coffin","dead","Coffin","dead",100,1
"RL_JOL C",11,"F",30,3632,"Aircraft","plane","Aircraft","plane",100,1
"RL_JOL C",11,"F",100,2857,"Sardine","fish","Sardine","fish",100,1
"RL_JOL C",11,"F",30,5347,"League","baseball","League","baseball",100,1
"RL_JOL C",11,"F",50,5931,"Banker","account","Banker","money",0,0
"RL_JOL C",11,"F",60,4675,"Truthful","","Truthful","honest",NA,0
"RL_JOL C",11,"F",100,3163,"Nap","sleep","Nap","sleep",100,1
"RL_JOL C",11,"F",30,3473,"Brawl","fight","Brawl","fight",100,1
"RL_JOL C",11,"S",80,8159,"Shave","razor","Shave","razor",100,1
"RL_JOL C",11,"S",90,3294,"Equal","","Equal","rights",NA,0
"RL_JOL C",11,"S",60,2506,"Jar","mason","Jar","mason",100,1
"RL_JOL C",11,"S",80,6467,"Wax","candle","Wax","candle",100,1
"RL_JOL C",11,"S",50,3738,"Bracelet","wrist","Bracelet","wrist",100,1
"RL_JOL C",11,"S",70,3384,"Carbon","element","Carbon","element",100,1
"RL_JOL C",11,"S",100,2122,"Away","out","Away","gone",0,0
"RL_JOL C",11,"S",60,4144,"Drink","","Drink","water",NA,0
"RL_JOL C",11,"S",60,2759,"Ground","earth","Ground","earth",100,1
"RL_JOL C",11,"S",80,2770,"Lonely","alone","Lonely","alone",100,1
"RL_JOL C",11,"S",70,2398,"Wet","dry","Wet","dry",100,1
"RL_JOL C",11,"S",80,3162,"Seatbelt","safety","Seatbelt","safety",100,1
"RL_JOL C",11,"S",60,3842,"Lie","cheat","Lie","truth",0,0
"RL_JOL C",11,"S",60,6082,"Communication","phone","Communication","phone",100,1
"RL_JOL C",11,"S",40,9466,"Reel","rod","Reel","rod",100,1
"RL_JOL C",11,"S",50,4630,"Tick","flea","Tick","flea",100,1
"RL_JOL C",11,"S",50,3593,"Noise","","Noise","loud",NA,0
"RL_JOL C",11,"S",50,3943,"Have","own","Have","own",100,1
"RL_JOL C",11,"S",80,2763,"Temper","tantrum","Temper","tantrum",100,1
"RL_JOL C",11,"S",70,2735,"Tan","sun","Tan","sun",100,1
"RL_JOL C",11,"U",30,4228,"Maroon","","Maroon","justice",NA,0
"RL_JOL C",11,"U",30,3674,"Cloth","stretch","Cloth","stretch",100,1
"RL_JOL C",11,"U",50,2750,"Steak","","Steak","give",NA,0
"RL_JOL C",11,"U",10,2827,"Election","maze","Election","maze",100,1
"RL_JOL C",11,"U",10,5140,"Charm","","Charm","vehicle",NA,0
"RL_JOL C",11,"U",0,2082,"Obtain","take","Obtain","meat",0,0
"RL_JOL C",11,"U",30,4229,"Able","","Able","crackle",NA,0
"RL_JOL C",11,"U",20,7805,"Shake","","Shake","shell",NA,0
"RL_JOL C",11,"U",0,2395,"Fiction","","Fiction","listen",NA,0
"RL_JOL C",11,"U",10,2897,"Joke","keys","Joke","keys",100,1
"RL_JOL C",11,"U",0,2279,"Clothes","","Clothes","cake",NA,0
"RL_JOL C",11,"U",20,4551,"Hate","","Hate","name",NA,0
"RL_JOL C",11,"U",0,1821,"Bang","","Bang","fuzzy",NA,0
"RL_JOL C",11,"U",0,6186,"Clear","","Clear","moat",NA,0
"RL_JOL C",11,"U",0,1994,"Toil","","Toil","lease",NA,0
"RL_JOL C",11,"U",20,3466,"Sign","","Sign","loan",NA,0
"RL_JOL C",11,"U",10,3970,"Ounce","both","Ounce","both",100,1
"RL_JOL C",11,"U",30,3071,"Morning","","Morning","temperature",NA,0
"RL_JOL C",11,"U",10,2893,"Children","","Children","mirror",NA,0
"RL_JOL C",11,"U",20,5244,"Scar","main","Scar","main",100,1
"RL_JOL C",23,"B",40,12017,"Long","extension","Long","extension",100,1
"RL_JOL C",23,"B",60,5723,"Game","clue","Game","clue",100,1
"RL_JOL C",23,"B",60,6097,"Plant","cactus","Plant","root",0,0
"RL_JOL C",23,"B",50,7032,"Tie","shoestrign","Tie","shoelace",0,0
"RL_JOL C",23,"B",60,6871,"Mystery","detective","Mystery","detective",100,1
"RL_JOL C",23,"B",45,8787,"End","begin","End","begin",100,1
"RL_JOL C",23,"B",55,4526,"Dog","furry","Dog","paw",0,0
"RL_JOL C",23,"B",55,12126,"Trash","litter","Trash","litter",100,1
"RL_JOL C",23,"B",60,5262,"Red","cherry","Red","cherry",100,1
"RL_JOL C",23,"B",65,6137,"Head","scalp","Head","scalp",100,1
"RL_JOL C",23,"B",55,5868,"Car","windshield","Car","happy",0,0
"RL_JOL C",23,"B",55,6438,"Cut","paper","Cut","chop",0,0
"RL_JOL C",23,"B",55,7699,"Donkey","mule","Donkey","mule",100,1
"RL_JOL C",23,"B",55,8567,"Paper","cut","Paper","document",0,0
"RL_JOL C",23,"B",65,4788,"Smell","stench","Smell","incense",0,0
"RL_JOL C",23,"B",55,9054,"Eat","dine","Eat","dine",100,1
"RL_JOL C",23,"B",60,6751,"Scissors","sheer","Scissors","shears",0,0
"RL_JOL C",23,"B",40,11570,"Fight","brawl","Fight","feud",0,0
"RL_JOL C",23,"B",60,7845,"Cold","chill","Cold","bitter",0,0
"RL_JOL C",23,"B",60,8556,"Love","affection","Love","affection",100,1
"RL_JOL C",23,"F",60,6823,"Flip","turn","Flip","turn",100,1
"RL_JOL C",23,"F",60,12695,"Windshield","car","Windshield","car",100,1
"RL_JOL C",23,"F",50,4871,"Villain","bad","Villain","bad",100,1
"RL_JOL C",23,"F",60,6754,"Penguin","bird","Penguin","bird",100,1
"RL_JOL C",23,"F",60,6834,"Actress","star","Actress","star",100,1
